"ORDCOM","FECORD","CODPRO","DESORD","CRECON","PLAENT","TIECAN","MONORD","DTOORD","REFCOM","STAORD","AFEPRE","CONPAG","FORENT","FECANU","TIPMON","VALMON","TIPCOM","TIPORD","TIPO","CODUNI","CODEMP","NOTORD","TIPDOC","TIPPRO","AFEPRO","DOCCOM","REFSOL","TIPFIN","JUSTIF","CONCEPTO","REFREQ","RESENT","LUGENT","LUGCOM","EMBALAJE","ORIGEN","CLAFIE","CLAPEN","CLAESP","CLAEXT","CODINTUSU","FIANZA","FECFIA","INSFIN","CODUBI","CODMEDCOM","CODPROCOM","CODPAI","CODEDO","CODMUN","APLART","APLART6","ALCORD","CODTIPCOM","NUMCON","FECCON","NUMPTO","FECPTO","NUMRES","PORTOL","FECAPR","MONFIA","TIPFIA","CEDFIRAUT","CODTIPART","OBSEMB","CODTIPFIN","CODSUC","CODARTEMP","CODPROCCONT"
"20CAL00165",2020-01-21 00:00:00,"0000000210",ADQUISICION DE 591 CAJAS DE HUEVOS  A LA EMPRESA PROAGRO A UN PRECIO UNITARIO DE 33 $/CAJA (ADQUISICION PRODUCTO TERMINADO POR COMPENSACION DE DEUDA),,,,1445942083.41,0,"20CAL00165",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCCP,SC000105,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jledezma,N,,,"0025",,,,,,NO,NO,,,,,X,2020-01-21 00:00:00,X,0,1899-12-30 00:00:00,,,V9716810            ,"0000000021",,"000001",,,"001"
"20CAL00172",2020-01-21 00:00:00,"0000000063",ADQUISICION DE 5 TM MARGARINA  A LA EMPRESA COPOS A UN PRECIO UNITARIO DE 213.200.000 BS/CAJA (ADQUISICION PRODUCTO TERMINADO ),,,,1066000000,0,"20CAL00172",N,S,,A NIVEL NACIONAL,2020-01-27 00:00:00,"001",1,,C,"0",,,,,,N,OCCM,SC000124,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jledezma,N,,,"0025",,,,,,NO,NO,,,,,XX,2020-01-21 00:00:00,XX,0,1899-12-30 00:00:00,,,V6891161            ,"0000000021",,"000001",,,"001"
"20OCG00010",2020-01-22 00:00:00,"0000002020","SERVICIO DE FESTEJOS PARA LA REALIZACION DEL MERCADO OBRERO DE LOS TRABAJADORES DE CUSPAL Y MINPPAL, EL CUAL SE LLEVARA A CABO EN LAS INSTACIONES DEL FRIGORIFICO DE TAZON, EL DIA VIERNES 24 DE ENERO DEL AÑO EN CURSO. 
",,,,694144000,0,"20OCG00010",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST000020,,,,,,CARACAS,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,rlamuno,N,,,"0025",,,,,,NO,NO,,,,,GGCJ-007/2020,2020-01-22 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,
"20VEX00004",2020-01-27 00:00:00,"0000000564","ADQUISICIÓN DE 33.000 TM DEL RUBRO: TRIGO PANADERO, CONFORME A LA OFERTA COMERCIAL 0057-A-2019  A UN PRECIO DE 9.872.206,0625 Bs.S /TM (268,75 USD/TM) PARA UN TOTAL DE Bs. S 325.782.800.062,50 (USD 8.868.750,00),  A TRAVÉS DE CORPOVEX AL PROVEEDOR: FOREIGN ECONOMIC CORPORATION PRODINTORG NOTA: LOS CALCULOS EFECTUADOS EN LA PRESENTE SOLICITUD DE DISPONIBILIDAD ES A TASA DICOM CORRESPONDIENTE AL DÍA DE EMISIÓN DE LA OFERTA COMERCIAL 28 DE NOVIEMBRE DE 2019 (BS. 36.733,79). ADQUISICIÓN DE MATERIA PRIMA. (LA OFERTA SE CREO, POR INSTRUCCIONES DE LA GERENTE GENERAL DE COMERCIALIZACION  LIC. SUGEY CARRION)",,,,325782800062.5,0,"20VEX00004",A,S,,A NIVEL NACIONAL,,"002",1,,C,"0",,,,,,N,OCCM,SC000167,,,,,,REPÚBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,museche,N,,,"0025",,,,,,NO,NO,,,,,XX,,XX,10,1899-12-30 00:00:00,,,P463748             ,"0000000017",PARCIALES,"000001",,,"001"
"19OCG01380",2019-12-26 00:00:00,"0000000269","SERVICIO DE REFRIGERIOS  VARIOS PARA LAS REUNIONES EFECTUADAS EN LA GERENCIAS ADSCRITAS A LA CUSPAL DURANTE LA 1Q DE NOVIEMBRE 2019
",,,,38418658.55,0,"19OCG01380",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST004419,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,KLOPEZ,N,,,"0025",,,,,,NO,NO,,,,,COM-2019-01151,2019-12-23 00:00:00,,0,1899-12-30 00:00:00,,,V9214937            ,"0000000001",,"000001",,,"001"
"19OCG01381",2019-12-26 00:00:00,"0000000269","SERVICIO DE REFRIGERIOS  VARIOS PARA LAS REUNIONES EFECTUADAS EN LA GERENCIAS ADSCRITAS A LA CUSPAL DURANTE EL MES DE OCTUBRE DE 2019
",,,,8423367.56,0,"19OCG01381",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST004400,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,KLOPEZ,N,,,"0025",,,,,,NO,NO,,,,,COM-2019-01150,2019-12-23 00:00:00,,0,1899-12-30 00:00:00,,,V9214937            ,"0000000001",,"000001",,,"001"
"19OCG01418",2019-12-27 00:00:00,"0000000269","SERVICIO DE REFRIGERIOS  VARIOS PARA LAS REUNIONES EFECTUADAS EN LA GERENCIAS ADSCRITAS A LA CUSPAL DURANTE LA 2Q DE NOVIEMBRE 2019
",,,,17524558.53,0,"19OCG01418",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST004424,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,KLOPEZ,N,,,"0025",,,,,,NO,NO,,,,,COM-2019-01152,2019-12-23 00:00:00,,0,1899-12-30 00:00:00,,,V9214937            ,"0000000001",,"000001",,,"001"
"20OCG00110",2020-02-17 00:00:00,"0000000741","ADQUISICION DE DIEZ (10) BATERÍAS DE 800 AMP A SER ASIGNADOS A LA DIVISIÓN DE TRANSPORTE A FIN DE MEJORAR LA OPERATIVIDAD DE LA FLOTA PERTENECIENTE A LA CUSPAL
",,,,220492800,0,"20OCG00110",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC000455,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,KLOPEZ,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00075,2020-02-17 00:00:00,,0,1899-12-30 00:00:00,,,V16076485           ,"0000000001",,"000001",,,"002"
"20GGI00007",2020-02-17 00:00:00,"0000001605",SERVICIO DE EMPAQUETADO SIN AFECTACION PRESUPUESTARIA,,,,0,0,"20GGI00007",A,N,,A NIVEL NACIONAL,,"00 ",1,,S,"0",,,,,,N,OSSP,,,,,,,VENEZUELA,,N,A,,,,,rruiz,N,,,"0025",,,,,,NO,NO,,,,,"1",2020-02-01 00:00:00,JD-CUSPAL,10,,,,V16966249           ,"0000000007",,"000001",,"001-001-1-0002      ","001"
"20OCG00111",2020-02-17 00:00:00,"0000001380","SERVICIO DE REFRIGERIOS Y ALMUERZOS CON HIDRATACION PARA PERSONAL QUE PRESTARA APOYO EN EL EMPAQUETADO DE BOLSAS CLAP  PARA LA PARROQUIA BARUTA, SECTOR LAS MINAS.",,,,440881200,0,"20OCG00111",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST000472,,,,,,CARACAS,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,rlamuno,N,,,"0025",,,,,,NO,NO,,,,,GGCJ-0009-2020,2020-02-17 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"001"
"20OCG00114",2020-02-19 00:00:00,"0000000286",SERVICIO DE DESAYUNOS Y ALMUERZOS CON BEBIDAS PARA EL PERSONAL QIE APOYARA EN EL EMPAQUETADO DE LAS BOLSAS CLAP DE LA PARROQUIA EL VALLE,,,,32712000,0,"20OCG00114",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST000487,,,,,,CARACAS,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,YCCASTILLO,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00078,2020-02-19 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"002"
"20OCG00115",2020-02-19 00:00:00,"0000001903",ADQUISICION DE 20 CARTUCHO TONER 624MX Y 20 UNIDADES DE IMAGEN PARA MANTENER EN STOP EN EL ALMACEN DE LA GERENCIA DE SERVICIOS ADMINISTRATIVOS DE LA CUSPAL.,,,,1415200000,0,"20OCG00115",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC000485,,,,,,CARACAS,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,YCCASTILLO,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00079,2020-02-19 00:00:00,,0,1899-12-30 00:00:00,,,V14829669           ,"0000000001",,"000001",,,"002"
"20GGI00012",2020-02-28 00:00:00,"0000001820",SERVICIO DE EMPAQUETADO SIN AFECTACION PRESUPUESTARIA,,,,0,0,"20GGI00012",A,N,,A NIVEL NACIONAL,,"00 ",1,,S,"0",,,,,,N,OSSP,,,,,,,VENEZUELA,,N,A,,,,,rruiz,N,,,"0025",,,,,,NO,NO,,,,,"1",2020-02-01 00:00:00,JD-CUSPAL,10,,,,V17601389           ,"0000000007",,"000001",,"001-006-1-0001      ","001"
"20CAL00821",2020-05-15 00:00:00,"0000001690",ADQUISICION DE  1.000 TM DE CARNE  A LA EMPRESA  FUTURO MUDO A UN PRECIO UNITARIO DE  1.800 EUROS/TM (ADQUISICION PRODUCTO TERMINADO),,,,900000,0,"20CAL00821",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jledezma,N,,,"0025",,,,,,NO,NO,,,,,XX,2020-05-15 00:00:00,X,0,,0,,V19919955           ,"0000000021",,"000001",,,"001"
"20CAL00879",2020-05-19 00:00:00,"0000002262","ADQUISICION DE 71.274 TM DE COMBOS DE ALIMENTOS  A UN PRECIO DE 13.34 EUROS/ TM EN PRESENTACION DE COMBOS DE ALIMENTOS  A LA EMPRESA TOP SUMINISTROS , C.A. BAJO LA MODALIDAD DE FONDEN.",,,,950795.16,0,"20CAL00879",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXXX,2020-05-19 00:00:00,XXXXXXX,0,,,,V25205391           ,"0000000021",,"000001",,,"001"
"20CAL00891",2020-05-19 00:00:00,"0000002643","ADQUISICION DE  1000 TM DE HARINA  A LA EMPRESA  DISTRIOBUIDORA JGC A UN PRECIO UNITARIO DE 837,20 EUROS/BOLSA (ADQUISICION PRODUCTO TERMINADO)",,,,837200,0,"20CAL00891",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jledezma,N,,,"0025",,,,,,NO,NO,,,,,XX,2020-05-19 00:00:00,X,0,,,,V15867125           ,"0000000021",,"000001",,,"001"
"20CAL00892",2020-05-19 00:00:00,"0000001540",ADQUISICION DE  1000 TM DE CARNE  A LA EMPRESA  DISTRIOBUIDORA LOS LLANOS A UN PRECIO UNITARIO DE 1.800 EUROS/TM (ADQUISICION PRODUCTO TERMINADO),,,,1800000,0,"20CAL00892",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jledezma,N,,,"0025",,,,,,NO,NO,,,,,CC,2020-05-19 00:00:00,C,0,,,,V19376111           ,"0000000021",,"000001",,,"001"
"20OCG00308",2020-05-19 00:00:00,"0000002677",ADQUISICION DE MATERIAL DE OFICINA PARA ABASTECER  EL STOP DEL ALMACEN PARA ELFUNCIONAMIENTO DE CUSPAL,,,,4982132812.8,0,"20OCG00308",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC001236,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,bzaiman,N,,,"0025",,,,,,NO,NO,,,,,GCCJ-19-2020,2020-05-01 00:00:00,,0,1899-12-30 00:00:00,,,V14917544           ,"0000000001",,,,,
"20CAL00895",2020-05-19 00:00:00,"0000002688","ADQUISICION DE 100.000 COMBO DE ALIMENTOS A UN COSTO DE 12,24 EUROS",,,,122400000,0,"20CAL00895",N,N,,A NIVEL NACIONAL,2020-05-19 00:00:00,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jledezma,N,,,"0025",,,,,,NO,NO,,,,,XX,2020-05-19 00:00:00,XX,0,,,,V20288467           ,"0000000021",,"000001",,,"001"
"20CAL00896",2020-05-19 00:00:00,"0000002688",ADQUISICION DE 100.000 COMBOS A UN COSTO DE 12.24 EUROS CADA UNO,,,,1224000,0,"20CAL00896",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,,,N,A,,,,,jledezma,N,,,"0025",,,,,,NO,NO,,,,,XX,2020-05-19 00:00:00,XX,0,,,,V20288467           ,"0000000021",,"000001",,,"001"
"20CAL00907",2020-05-20 00:00:00,"0000002687","ADQUISICION DE  50,07744 TM DE ACEITE A LA EMPRESA  IMPEXONE A UN PRECIO UNITARIO DE 1444,44 EURO/TM (ADQUISICION PRODUCTO TERMINADO)",,,,72334.02,0,"20CAL00907",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jledezma,N,,,"0025",,,,,,NO,NO,,,,,X,2020-05-20 00:00:00,X,0,,,,V11168729           ,"0000000021",,"000001",,,"001"
"20CAL00909",2020-05-20 00:00:00,"0000002687",ADQUISICION DE  30 TM DE AZUCAR A LA EMPRESA  IMPEXONE A UN PRECIO UNITARIO DE 782 EURO/TM (ADQUISICION PRODUCTO TERMINADO),,,,23460,0,"20CAL00909",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jledezma,N,,,"0025",,,,,,NO,NO,,,,,X,2020-05-20 00:00:00,X,0,,,,V11168729           ,"0000000021",,"000001",,,"001"
"20CAL00914",2020-05-20 00:00:00,"0000002692",ADQUISICION DE  21.000 CAJAS DE SARDINAS A LA EMPRESA  CONSERVERAS DE ALIEMNTOS CONALIM A UN PRECIO UNITARIO DE 14.04 EUROS/CAJA (ADQUISICION PRODUCTO TERMINADO),,,,294840,0,"20CAL00914",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jledezma,N,,,"0025",,,,,,NO,NO,,,,,XX,2020-05-20 00:00:00,X,0,,,,V5969498            ,"0000000021",,"000001",,,"001"
"20CAL00915",2020-05-21 00:00:00,"0000002026","ADQUISICION DE 16.790 COMBOS DE ALIMENTOS    A UN PRECIO DE 12.33 EUROS/LA BOLSA  EN PRESENTACION DE  BOLSAS   A LA EMPRESA ALIMENTOS JAD GLOBAL, C.A. BAJO LA MODALIDAD DE FONDEN.",,,,207020.7,0,"20CAL00915",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXXXX,2020-05-21 00:00:00,XXXXXXX,0,,,,V16589120           ,"0000000021",,"000001",,,"001"
"20CAL00917",2020-05-21 00:00:00,"0000002012","ADQUISICION DE 300 TM DE MORTADELA  A UN PRECIO DE 1.575 EUROS/TM  EN PRESENTACION DE  1 KG   A LA EMPRESA PROCESADORA DE ALIMENTOS POLLOS RANCHEROS, C.A. BAJO LA MODALIDAD DE FONDEN.",,,,472500,0,"20CAL00917",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXXXX,2020-05-21 00:00:00,XXXXXXX,0,,,,V12160142           ,"0000000021",,"000001",,,"001"
"20CAL00918",2020-05-21 00:00:00,"0000000064","ADQUISICION DE 50 TM DE ACEITE DE SOYA  A UN PRECIO DE 1.368 EUROS/TM  EN PRESENTACION DE  1 KG   A LA EMPRESA OLEAGINOSAS INDUSTRIALES OLEICA, C.A. BAJO LA MODALIDAD DE FONDEN.",,,,68400,0,"20CAL00918",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXXX,2020-05-21 00:00:00,XXXXXX,0,,,,V4228009            ,"0000000021",,"000001",,,"001"
"20CAL00919",2020-05-21 00:00:00,"0000002129","ADQUISICION DE 900 TM DE FRIJOL  A UN PRECIO DE 1.250 EUROS/TM  EN PRESENTACION DE  24X1  A LA EMPRESA COMERCIALIZADORA PIAR PEÑA, C.A. BAJO LA MODALIDAD DE FONDEN.",,,,1125000,0,"20CAL00919",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXXXX,2020-05-21 00:00:00,XXXXXXX,0,,,,V14261939           ,"0000000021",,"000001",,,"001"
"20OCG00310",2020-05-25 00:00:00,"0000002020","SERVICIO DE ALQUILER DE TOLDOS, SILLAS Y BARANDAS METALICAS PARA LA REALIZACION DEL MERCADO OBRERO DE CUSPAL Y MINPPAL CORRESPONDIENTE AL MES DE MAYO  A REALIZARSE EN EL FRIGORIFICO DE TAZON DEL 25/05 AL 29/05/20",,,,1277289804,0,"20OCG00310",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST001254,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,bzaiman,N,,,"0025",,,,,,NO,NO,,,,,GGCJ-001-2020,2020-01-01 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,,,,
"20CAL00940",2020-05-27 00:00:00,"0000002026","ADQUISICION DE 3.181 BOLSA DE ALIEMENTOS A UN PRECIO DE 12,68 EUROS/BOLSAS EN PRESENTACION DE BOLSAS A LA EMPRESA ALIMENTOS JAD GLOBAL, C.A. BAJO LA MODALIDAD DE FONDEN ",,,,40335.08,0,"20CAL00940",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jpabon,N,,,"0025",,,,,,NO,NO,,,,,XXXXX,2020-05-27 00:00:00,XXXXX,0,,0,,V16589120           ,"0000000021",,"000001",,,"001"
"20CAL00058",2020-01-20 00:00:00,"0000000068",ADQUISICION DE 1950TM POLLO  A LA EMPRESA INDUSTRIAS POLLO PREMIUN A UN PRECIO UNITARIO DE 1400 $/CAJA (ADQUISICION PRODUCTO TERMINADO POR CONSIGNACION DE PRODUCTO TERMINADO),,,,21685794975,0,"20CAL00058",N,N,,SEGÚN ACUERDO ENTRE PARTES,2020-01-29 00:00:00,"001",1,,C,"0",,,,,,N,OCSP,,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jledezma,N,,,"0025",,,,,,NO,NO,,,,,XX,2020-01-20 00:00:00,X,0,,,,V6843535            ,"0000000021",,"000001",,,"001"
"20OCG00015",2020-01-28 00:00:00,"0000000386","SERVICIO DE REPARACION DE LA UNIDAD  MARCA CHERY, MODELO GRANDTIGGER, PLACA: AF829RA ADSCRITO A LA FLOTA VEHICULAR DE CUSPAL.",,,,75632000,0,"20OCG00015",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST000168,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,CSARMIENTO,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00019,2020-01-28 00:00:00,,0,1899-12-30 00:00:00,0,,V6228288            ,"0000000001",,"000001",,,"002"
"20OCG00016",2020-01-28 00:00:00,"0000000386","SERVICIO DE REPARACION DE LA UNIDAD  MARCA JAC, MODELO FURGON, PLACA: S-157 ADSCRITO A LA FLOTA VEHICULAR DE CUSPAL.",,,,126440000,0,"20OCG00016",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,S,"0",,,,,,N,OSNP,ST000169,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,CSARMIENTO,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00020,2020-01-28 00:00:00,,0,1899-12-30 00:00:00,0,,V6228288            ,"0000000001",,"000001",,,"002"
"20OCG00017",2020-01-28 00:00:00,"0000000285","ADQUISICIÓN DE UN SELLO DE MADERA PARA EL USO INTERNO DE LA VICEPRESIDENCIA DE CUSPAL, C.A. MOTIVADA A LA GRAN CANTIDAD DE DOCUMENTOS Y MEMORÁNDUM EMITIDOS, POR LOS CUALES SE REQUIEREN DEJAR CONSTANCIA Y VALIDEZ DE LA MISMA.",,,,1651840,0,"20OCG00017",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC000005,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,CSARMIENTO,N,,,"0025",,,,,,NO,NO,,,,,COM-2020-00021,2020-01-28 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"002"
"20CAL00296",2020-02-26 00:00:00,"0000002558","ADQUISICION DE 29.235 CAJAS DE ATUN  A LA EMPRESA SIGMA INTERNATIONAL A UN PRECIO UNITARIO DE  37,45 EUROS/TM (ADQUISICION PRODUCTO TERMINADO FONDEN)",,,,1094850.75,0,"20CAL00296",A,N,,SEGÚN ACUERDO ENTRE PARTES,,"008",1,,C,"0",,,,,,N,OCFC,,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jledezma,N,,,"0025",,,,,,NO,NO,,,,,XX,2020-02-26 00:00:00,X,0,,,,V14943205           ,"0000000021",,"000001",,,"001"
"20GGI00013",2020-02-28 00:00:00,"0000001880",SERVICIO DE EMPAQUETADO SIN AFECTACION PRESUPUESTARIA,,,,0,0,"20GGI00013",A,N,,A NIVEL NACIONAL,,"00 ",1,,S,"0",,,,,,N,OSSP,,,,,,,VENEZUELA,,N,A,,,,,rruiz,N,,,"0025",,,,,,NO,NO,,,,,"1",2020-02-01 00:00:00,JD-CUSPAL,10,,,,V11545008           ,"0000000007",,"000001",,"001-006-1-0001      ","001"
"20CAL00366",2020-03-03 00:00:00,"0000000353",ADQUISICION DE 97.51 TM DE SACOS ABA  A LA EMPRESA AGROINVERSIONES LA PIRAMIDE A UN PRECIO UNITARIO DE 1750 $/SACO (ADQUISICION PRODUCTO TERMINADO POR COMPENSACION DE DEUDA),,,,2872434630,0,"20CAL00366",N,N,,SEGÚN ACUERDO ENTRE PARTES,2020-03-03 00:00:00,"001",1,,C,"0",,,,,,N,OCCP,SC000666,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jledezma,N,,,"0025",,,,,,NO,NO,,,,,XX,2020-03-03 00:00:00,X,0,,,,V14104396           ,"0000000021",,"000001",,,"001"
"20OCG00161",2020-03-04 00:00:00,"0000001707","ADQUISICION DE ALIMENTOS (FRUTAS, VERDURAS, PASTA, CHARCUTERIA, SAL, ENLATADOS) PARA DOTAR A LA COCINA DE PRESIDENCIA LOS DIAS 02, 03,04 DE MARZO. ",,,,75063900,0,"20OCG00161",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC000632,,,,,,CARACAS,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,rlamuno,N,,,"0025",,,,,,NO,NO,,,,,CONTRATO,2020-03-04 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,"001"
"20OCG00162",2020-03-04 00:00:00,"0000001707","ADQUISICION DE ALIMENTOS Y MATERIALES (CARNES, GALLETAS, ABRELATAS, PELADOR DE VEGETALES) PARA DOTAR A LA COCINA DE PRESIDENCIA LOS DIAS 5, 6 DE FEBRERO.",,,,90091636.8,0,"20OCG00162",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCMS,SC000634,,,,,,CARACAS,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,rlamuno,N,,,"0025",,,,,,NO,NO,,,,,CONTRATO,2020-03-04 00:00:00,,0,1899-12-30 00:00:00,,,                    ,"0000000001",,"000001",,,
"20CAL00377",2020-03-05 00:00:00,"0000001378",ADQUISICION DE 133.71 TM DE MORTADELA  A LA EMPRESA RONGRAT A UN PRECIO UNITARIO DE 1750 $/TM (ADQUISICION PRODUCTO TERMINADO POR COMPENSACION DE DEUDA),,,,17234607780,0,"20CAL00377",A,S,,SEGÚN ACUERDO ENTRE PARTES,,"001",1,,C,"0",,,,,,N,OCCP,SC000683,,,,,,,REPUBLICA BOLIVARIANA DE VENEZUELA,N,A,,,,,jledezma,N,,,"0025",,,,,,NO,NO,,,,,XX,2020-03-05 00:00:00,XX,0,1899-12-30 00:00:00,,,V13340649           ,"0000000021",,"000001",,,"001"
